1634570120.852368727,fire_hydrant,-7.92791,-9.22193
1634570121.835119426,fire_hydrant,-8.03113,-9.65359
1634570123.001483233,bench,-6.47509,-12.4997
1634570123.743521954,bench,-6.28138,-13.0042
1634570124.848547143,bench,-6.29903,-12.9963
1634570125.841929308,bench,-6.21332,-13.0348
1634570126.715932232,bench,-6.14416,-12.7671
1634570127.732293070,bench,-6.15386,-12.8771
1634570128.809242058,bench,-6.14086,-13.0004
1634570129.733018847,bench,-6.08168,-12.817
1634570130.787769315,bench,-6.16673,-13.2679
1634570131.865523830,chair,-8.90537,-14.0931
1634570138.051476359,big_bench,-5.60421,-17.0335
1634570139.896857251,big_bench,-5.09363,-18.0469
1634570145.164044112,big_bench,-3.08046,-18.7511
1634570145.849110908,big_bench,-3.64152,-19.0627
1634570147.050309705,big_bench,-2.95153,-18.3033
1634570147.778183165,big_bench,-2.17196,-17.8459
1634570148.790719362,big_bench,-2.79078,-18.2422
1634570150.032966718,big_bench,-2.13506,-17.7347
1634570150.034176505,chair,-2.09012,-14.5669
1634570150.874470306,chair,-1.8787,-15.5587
1634570150.875723439,chair,-2.90374,-15.6484
1634570151.871822259,chair,-2.68723,-15.8775
1634570151.877321006,chair,-1.3525,-15.7587
1634570151.886367582,chair,-1.00114,-15.4813
1634570152.877142066,chair,-1.71326,-15.7539
1634570154.039337419,chair,-0.308405,-14.9743
1634570154.049631688,chair,-2.07354,-16.1267
1634570158.326244300,trash_can,1.90072,-15.562
1634570159.471438380,trash_can,1.64754,-16.1236
1634570160.357638383,trash_can,1.93393,-16.3319
1634570161.392581880,trash_can,1.959,-16.2338
1634570161.392913538,fire_extinguisher,3.06601,-16.3186
1634570162.353084077,trash_can,2.34901,-16.2973
1634570162.353515778,fire_extinguisher,3.43309,-16.4869
1634570163.378371526,trash_can,2.42702,-16.5523
1634570163.383722869,trash_can,3.31574,-16.7201
1634570163.385331798,trash_can,2.94419,-16.7638
1634570163.385356833,trash_can,2.77782,-16.7385
1634570163.385370743,fire_extinguisher,3.74792,-16.6608
1634570164.317184618,trash_can,2.93414,-16.5156
1634570164.323022118,trash_can,2.54462,-16.4886
1634570164.329796057,trash_can,2.39976,-16.4743
1634570164.335797888,trash_can,2.7636,-16.5251
1634570164.339916544,fire_extinguisher,3.53909,-16.3958
1634570164.341647200,bench,3.66184,-19.2193
1634570165.228890173,trash_can,2.75679,-16.7496
1634570165.235174673,trash_can,2.88494,-16.7209
1634570165.241404824,trash_can,2.51197,-16.722
1634570165.248640064,trash_can,2.31975,-16.7487
1634570165.252033850,fire_extinguisher,3.57422,-16.5811
1634570165.253811797,bench,3.79117,-19.4194
1634570166.448774300,trash_can,2.0204,-16.6985
1634570166.450605698,trash_can,2.46214,-16.7198
1634570166.452193033,trash_can,2.63485,-16.6876
1634570166.453044204,trash_can,2.2077,-16.7096
1634570166.453061761,fire_extinguisher,3.18804,-16.5867
1634570166.453081105,bench,3.70988,-19.3668
1634570167.435404173,trash_can,2.35271,-16.9231
1634570167.441421545,trash_can,2.85249,-16.8888
1634570167.450464829,trash_can,2.18665,-16.9357
1634570167.457689367,trash_can,2.65457,-16.9439
1634570167.459172845,fire_extinguisher,3.81729,-16.6807
1634570167.460592269,bench,3.82239,-19.4051
1634570168.534883087,trash_can,2.82508,-16.7267
1634570168.542407121,trash_can,2.47931,-16.7667
1634570168.548547349,trash_can,2.63007,-16.7818
1634570168.554148587,fire_extinguisher,3.70638,-16.5053
1634570168.557200593,bench,3.97805,-19.1564
1634570169.775373403,trash_can,2.83277,-16.7878
1634570169.776725341,fire_extinguisher,3.53311,-16.4674
1634570169.777623070,bench,3.77136,-19.1625
1634570170.736855959,fire_extinguisher,3.6997,-16.1475
1634570170.736899726,bench,4.10915,-18.857
1634570171.566938430,bench,4.16003,-18.6745
1634570172.396095224,bench,4.28681,-18.6744
1634570191.015726485,fire_hydrant,7.61372,-10.8983
1634570191.898085557,fire_hydrant,7.81104,-10.9058
1634570192.899528627,fire_hydrant,7.68953,-10.8391
1634570193.975812861,fire_hydrant,7.73867,-10.8459
1634570194.912637468,fire_hydrant,7.61384,-10.61
1634570195.844828512,fire_hydrant,8.08039,-10.6349
1634570196.850959394,fire_hydrant,7.86422,-10.4449
1634570197.828654952,fire_hydrant,7.7878,-10.3292
1634570198.815730509,fire_hydrant,7.77682,-10.3025
1634570199.725562201,fire_hydrant,7.89061,-10.2174
1634570200.789245916,fire_hydrant,8.08417,-9.8105
1634570219.683692369,roomba,4.77487,-1.17526
1634570221.783381417,trash_can,6.80934,0.218369
1634570223.033358433,trash_can,6.90844,0.312846
1634570223.870201038,trash_can,6.48154,0.733898
1634570225.102872213,trash_can,6.3271,0.80643
1634570225.103918650,trash_can,5.9713,0.740091
1634570225.104000955,trash_can,5.85032,0.51718
1634570226.058407902,trash_can,5.99002,0.877933
1634570226.059894004,trash_can,6.5513,0.945574
1634570226.061351773,trash_can,6.18771,0.915705
1634570226.968906765,trash_can,6.40214,0.898373
1634570226.973450249,trash_can,6.03881,0.921695
1634570226.975623203,trash_can,5.82803,0.985304
1634570230.145012262,trash_can,6.22336,1.09323
1634570230.146982522,trash_can,5.79154,1.08077
1634570230.147011632,trash_can,5.53802,1.13046
1634570230.968002501,trash_can,5.64032,1.05406
1634570230.972620383,trash_can,5.73724,1.22123
1634570230.982968646,trash_can,5.4442,0.982837
1634570230.984568424,table,5.19507,0.529483
1634570231.972444044,trash_can,6.28304,1.14031
1634570231.972967494,trash_can,5.86417,1.11488
1634570231.972986551,trash_can,5.55228,1.14873
1634570233.053848167,trash_can,6.1136,1.25651
1634570233.053905516,trash_can,5.75135,1.19706
1634570233.053921703,trash_can,5.45806,1.22656
1634570233.053936088,trash_can,5.14106,1.18751
1634570233.821428989,trash_can,6.2699,1.36273
1634570234.732979166,trash_can,6.02507,1.47966
1634570235.733502918,trash_can,6.31223,1.52957
